game_code,game,numbers,combination,draw_date,draw_time,jackpot,winners
SL49,Superlotto 6/49,"[""48"", ""33"", ""27"", ""18"", ""05"", ""36""]",48-33-27-18-05-36,2026-01-06,21:00,97432130.7,0
UL58,Ultra Lotto 6/58,"[""12"", ""30"", ""03"", ""08"", ""34"", ""54""]",12-30-03-08-34-54,2026-01-06,21:00,209639379.6,0
2DL-2PM,2D Lotto 2PM,"[""11"", ""15""]",11-15,2026-01-07,14:00,4000,11
3DL-2PM,3D Lotto 2PM,"[""1"", ""5"", ""1""]",1-5-1,2026-01-07,14:00,4500,5
2DL-5PM,2D Lotto 5PM,"[""19"", ""29""]",19-29,2026-01-07,17:00,4000,5
3DL-5PM,3D Lotto 5PM,"[""8"", ""6"", ""4""]",8-6-4,2026-01-07,17:00,4500,3
2DL-9PM,2D Lotto 9PM,"[""06"", ""19""]",06-19,2026-01-07,21:00,4000,7
3DL-9PM,3D Lotto 9PM,"[""6"", ""5"", ""3""]",6-5-3,2026-01-07,21:00,4500,11
4DL,4D Lotto,"[""1"", ""2"", ""8"", ""5""]",1-2-8-5,2026-01-07,21:00,1069041,37
GL55,Grand Lotto 6/55,"[""34"", ""41"", ""44"", ""37"", ""38"", ""19""]",34-41-44-37-38-19,2026-01-07,21:00,29700000,0
ML45,Megalotto 6/45,"[""06"", ""03"", ""07"", ""24"", ""21"", ""09""]",06-03-07-24-21-09,2026-01-07,21:00,8910000,0
2DL-2PM,2D Lotto 2PM,"[""08"", ""24""]",08-24,2026-01-08,14:00,4000,11
3DL-2PM,3D Lotto 2PM,"[""3"", ""5"", ""2""]",3-5-2,2026-01-08,14:00,4500,5
2DL-5PM,2D Lotto 5PM,"[""06"", ""29""]",06-29,2026-01-08,17:00,4000,4
3DL-5PM,3D Lotto 5PM,"[""2"", ""8"", ""5""]",2-8-5,2026-01-08,17:00,4500,7
2DL-9PM,2D Lotto 9PM,"[""06"", ""06""]",06-06,2026-01-08,21:00,4000,64
3DL-9PM,3D Lotto 9PM,"[""9"", ""2"", ""3""]",9-2-3,2026-01-08,21:00,4500,3
6DL,6D Lotto,"[""6"", ""2"", ""6"", ""3"", ""4"", ""2""]",6-2-6-3-4-2,2026-01-08,21:00,2928944.04,0
LOTTO42,Lotto 6/42,"[""29"", ""32"", ""13"", ""17"", ""11"", ""09""]",29-32-13-17-11-09,2026-01-08,21:00,10042884.6,1
SL49,Superlotto 6/49,"[""09"", ""11"", ""30"", ""12"", ""24"", ""26""]",09-11-30-12-24-26,2026-01-08,21:00,104548763.1,2
2DL-2PM,2D Lotto 2PM,"[""31"", ""29""]",31-29,2026-01-09,14:00,4000,0
3DL-2PM,3D Lotto 2PM,"[""5"", ""4"", ""8""]",5-4-8,2026-01-09,14:00,4500,4
2DL-5PM,2D Lotto 5PM,"[""08"", ""05""]",08-05,2026-01-09,17:00,4000,12
3DL-5PM,3D Lotto 5PM,"[""3"", ""4"", ""6""]",3-4-6,2026-01-09,17:00,4500,5
2DL-9PM,2D Lotto 9PM,"[""01"", ""22""]",01-22,2026-01-09,21:00,4000,6
3DL-9PM,3D Lotto 9PM,"[""1"", ""0"", ""7""]",1-0-7,2026-01-09,21:00,4500,10
4DL,4D Lotto,"[""8"", ""8"", ""4"", ""6""]",8-8-4-6,2026-01-09,21:00,1016094,23
ML45,Megalotto 6/45,"[""43"", ""35"", ""18"", ""16"", ""25"", ""13""]",43-35-18-16-25-13,2026-01-09,21:00,11187537,0
UL58,Ultra Lotto 6/58,"[""33"", ""15"", ""57"", ""23"", ""30"", ""53""]",33-15-57-23-30-53,2026-01-09,21:00,218282070.8,0
2DL-2PM,2D Lotto 2PM,"[""04"", ""30""]",04-30,2026-01-10,14:00,4000,3
3DL-2PM,3D Lotto 2PM,"[""5"", ""9"", ""0""]",5-9-0,2026-01-10,14:00,4500,0
2DL-5PM,2D Lotto 5PM,"[""25"", ""17""]",25-17,2026-01-10,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""9"", ""8"", ""8""]",9-8-8,2026-01-10,17:00,4500,3
2DL-9PM,2D Lotto 9PM,"[""11"", ""01""]",11-01,2026-01-10,21:00,4000,57
3DL-9PM,3D Lotto 9PM,"[""1"", ""3"", ""7""]",1-3-7,2026-01-10,21:00,4500,12
6DL,6D Lotto,"[""2"", ""3"", ""8"", ""7"", ""9"", ""6""]",2-3-8-7-9-6,2026-01-10,21:00,3810077.36,0
GL55,Grand Lotto 6/55,"[""32"", ""13"", ""31"", ""08"", ""14"", ""44""]",32-13-31-08-14-44,2026-01-10,21:00,29700000,0
LOTTO42,Lotto 6/42,"[""20"", ""08"", ""10"", ""01"", ""04"", ""24""]",20-08-10-01-04-24,2026-01-10,21:00,5940000,2
2DL-2PM,2D Lotto 2PM,"[""27"", ""12""]",27-12,2026-01-11,14:00,4000,4
3DL-2PM,3D Lotto 2PM,"[""3"", ""7"", ""2""]",3-7-2,2026-01-11,14:00,4500,1
2DL-5PM,2D Lotto 5PM,"[""19"", ""12""]",19-12,2026-01-11,17:00,4000,5
2DL-9PM,2D Lotto 9PM,"[""07"", ""21""]",07-21,2026-01-11,21:00,4000,3
3DL-9PM,3D Lotto 9PM,"[""5"", ""9"", ""8""]",5-9-8,2026-01-11,21:00,4500,9
SL49,Superlotto 6/49,"[""32"", ""26"", ""12"", ""22"", ""30"", ""36""]",32-26-12-22-30-36,2026-01-11,21:00,15840000,0
UL58,Ultra Lotto 6/58,"[""44"", ""51"", ""31"", ""32"", ""09"", ""35""]",44-51-31-32-09-35,2026-01-11,21:00,226887463.2,0
2DL-2PM,2D Lotto 2PM,"[""29"", ""24""]",29-24,2026-01-12,14:00,4000,3
3DL-2PM,3D Lotto 2PM,"[""7"", ""6"", ""1""]",7-6-1,2026-01-12,14:00,4500,2
2DL-5PM,2D Lotto 5PM,"[""29"", ""17""]",29-17,2026-01-12,17:00,4000,1
3DL-5PM,3D Lotto 5PM,"[""9"", ""2"", ""7""]",9-2-7,2026-01-12,17:00,4500,2
2DL-9PM,2D Lotto 9PM,"[""26"", ""13""]",26-13,2026-01-12,21:00,4000,11
3DL-9PM,3D Lotto 9PM,"[""7"", ""1"", ""1""]",7-1-1,2026-01-12,21:00,4500,19
4DL,4D Lotto,"[""1"", ""3"", ""2"", ""4""]",1-3-2-4,2026-01-12,21:00,1160000,116
GL55,Grand Lotto 6/55,"[""47"", ""43"", ""36"", ""09"", ""07"", ""11""]",47-43-36-09-07-11,2026-01-12,21:00,29700000,0
ML45,Megalotto 6/45,"[""09"", ""05"", ""11"", ""21"", ""06"", ""02""]",09-05-11-21-06-02,2026-01-12,21:00,15293132,0
2DL-2PM,2D Lotto 2PM,"[""03"", ""13""]",03-13,2026-01-13,14:00,4000,10
3DL-2PM,3D Lotto 2PM,"[""1"", ""7"", ""5""]",1-7-5,2026-01-13,14:00,4500,12
2DL-5PM,2D Lotto 5PM,"[""19"", ""26""]",19-26,2026-01-13,17:00,4000,1
3DL-5PM,3D Lotto 5PM,"[""4"", ""6"", ""9""]",4-6-9,2026-01-13,17:00,4500,3
2DL-9PM,2D Lotto 9PM,"[""21"", ""20""]",21-20,2026-01-13,21:00,4000,6
3DL-9PM,3D Lotto 9PM,"[""4"", ""8"", ""6""]",4-8-6,2026-01-13,21:00,4500,2
6DL,6D Lotto,"[""2"", ""2"", ""9"", ""4"", ""3"", ""3""]",2-2-9-4-3-3,2026-01-13,21:00,4475974.44,0
LOTTO42,Lotto 6/42,"[""20"", ""03"", ""29"", ""15"", ""39"", ""19""]",20-03-29-15-39-19,2026-01-13,21:00,5940000,0
SL49,Superlotto 6/49,"[""15"", ""28"", ""26"", ""06"", ""27"", ""25""]",15-28-26-06-27-25,2026-01-13,21:00,15840000,1
UL58,Ultra Lotto 6/58,"[""28"", ""44"", ""11"", ""43"", ""33"", ""45""]",28-44-11-43-33-45,2026-01-13,21:00,235429574.8,0
2DL-2PM,2D Lotto 2PM,"[""25"", ""28""]",25-28,2026-01-14,14:00,4000,1
3DL-2PM,3D Lotto 2PM,"[""1"", ""5"", ""1""]",1-5-1,2026-01-14,14:00,4500,2
2DL-5PM,2D Lotto 5PM,"[""31"", ""10""]",31-10,2026-01-14,17:00,4000,5
3DL-5PM,3D Lotto 5PM,"[""6"", ""5"", ""0""]",6-5-0,2026-01-14,17:00,4500,14
2DL-9PM,2D Lotto 9PM,"[""16"", ""01""]",16-01,2026-01-14,21:00,4000,15
3DL-9PM,3D Lotto 9PM,"[""0"", ""6"", ""4""]",0-6-4,2026-01-14,21:00,4500,7
4DL,4D Lotto,"[""2"", ""4"", ""7"", ""7""]",2-4-7-7,2026-01-14,21:00,936100,37
GL55,Grand Lotto 6/55,"[""02"", ""48"", ""43"", ""41"", ""42"", ""11""]",02-48-43-41-42-11,2026-01-14,21:00,29700000,0
ML45,Megalotto 6/45,"[""43"", ""05"", ""10"", ""03"", ""16"", ""04""]",43-05-10-03-16-04,2026-01-14,21:00,19437030.2,0
2DL-2PM,2D Lotto 2PM,"[""13"", ""03""]",13-03,2026-01-15,14:00,4000,6
3DL-2PM,3D Lotto 2PM,"[""6"", ""1"", ""5""]",6-1-5,2026-01-15,14:00,4500,48
2DL-5PM,2D Lotto 5PM,"[""06"", ""23""]",06-23,2026-01-15,17:00,4000,4
3DL-5PM,3D Lotto 5PM,"[""6"", ""8"", ""5""]",6-8-5,2026-01-15,17:00,4500,1
2DL-9PM,2D Lotto 9PM,"[""01"", ""05""]",01-05,2026-01-15,21:00,4000,22
3DL-9PM,3D Lotto 9PM,"[""4"", ""1"", ""2""]",4-1-2,2026-01-15,21:00,4500,44
6DL,6D Lotto,"[""6"", ""6"", ""4"", ""2"", ""7"", ""5""]",6-6-4-2-7-5,2026-01-15,21:00,5216694,2
LOTTO42,Lotto 6/42,"[""22"", ""11"", ""06"", ""04"", ""20"", ""03""]",22-11-06-04-20-03,2026-01-15,21:00,6542028.2,0
SL49,Superlotto 6/49,"[""14"", ""24"", ""10"", ""05"", ""15"", ""11""]",14-24-10-05-15-11,2026-01-15,21:00,15840000,1
2DL-2PM,2D Lotto 2PM,"[""25"", ""15""]",25-15,2026-01-16,14:00,4000,9
3DL-2PM,3D Lotto 2PM,"[""2"", ""8"", ""1""]",2-8-1,2026-01-16,14:00,4500,15
2DL-5PM,2D Lotto 5PM,"[""05"", ""22""]",05-22,2026-01-16,17:00,4000,2
3DL-5PM,3D Lotto 5PM,"[""2"", ""2"", ""0""]",2-2-0,2026-01-16,17:00,4500,2
2DL-9PM,2D Lotto 9PM,"[""02"", ""15""]",02-15,2026-01-16,21:00,4000,9
3DL-9PM,3D Lotto 9PM,"[""5"", ""9"", ""7""]",5-9-7,2026-01-16,21:00,4500,10
4DL,4D Lotto,"[""2"", ""3"", ""3"", ""6""]",2-3-3-6,2026-01-16,21:00,1074096,24
ML45,Megalotto 6/45,"[""42"", ""31"", ""06"", ""10"", ""40"", ""37""]",42-31-06-10-40-37,2026-01-16,21:00,23773759.6,0
UL58,Ultra Lotto 6/58,"[""17"", ""05"", ""35"", ""15"", ""19"", ""37""]",17-05-35-15-19-37,2026-01-16,21:00,245418490,0
2DL-2PM,2D Lotto 2PM,"[""12"", ""10""]",12-10,2026-01-17,14:00,4000,4
3DL-2PM,3D Lotto 2PM,"[""1"", ""5"", ""4""]",1-5-4,2026-01-17,14:00,4500,13
2DL-5PM,2D Lotto 5PM,"[""26"", ""05""]",26-05,2026-01-17,17:00,4000,2
3DL-5PM,3D Lotto 5PM,"[""6"", ""3"", ""3""]",6-3-3,2026-01-17,17:00,4500,2
2DL-9PM,2D Lotto 9PM,"[""19"", ""27""]",19-27,2026-01-17,21:00,4000,9
3DL-9PM,3D Lotto 9PM,"[""2"", ""1"", ""7""]",2-1-7,2026-01-17,21:00,4500,13
6DL,6D Lotto,"[""4"", ""8"", ""1"", ""5"", ""5"", ""3""]",4-8-1-5-5-3,2026-01-17,21:00,430691.8,0
GL55,Grand Lotto 6/55,"[""40"", ""07"", ""49"", ""19"", ""34"", ""23""]",40-07-49-19-34-23,2026-01-17,21:00,29700000,0
LOTTO42,Lotto 6/42,"[""04"", ""03"", ""23"", ""11"", ""18"", ""35""]",04-03-23-11-18-35,2026-01-17,21:00,10373797.4,0
2DL-2PM,2D Lotto 2PM,"[""20"", ""25""]",20-25,2026-01-18,14:00,4000,2
3DL-2PM,3D Lotto 2PM,"[""8"", ""1"", ""6""]",8-1-6,2026-01-18,14:00,4500,17
2DL-5PM,2D Lotto 5PM,"[""01"", ""31""]",01-31,2026-01-18,17:00,4000,17
3DL-5PM,3D Lotto 5PM,"[""8"", ""8"", ""0""]",8-8-0,2026-01-18,17:00,4500,10
2DL-9PM,2D Lotto 9PM,"[""31"", ""15""]",31-15,2026-01-18,21:00,4000,1
3DL-9PM,3D Lotto 9PM,"[""8"", ""6"", ""0""]",8-6-0,2026-01-18,21:00,4500,28
SL49,Superlotto 6/49,"[""35"", ""32"", ""20"", ""37"", ""05"", ""19""]",35-32-20-37-05-19,2026-01-18,21:00,15840000,0
UL58,Ultra Lotto 6/58,"[""38"", ""55"", ""56"", ""02"", ""22"", ""03""]",38-55-56-02-22-03,2026-01-18,21:00,254932636.4,0
2DL-2PM,2D Lotto 2PM,"[""16"", ""13""]",16-13,2026-01-19,14:00,4000,1
3DL-2PM,3D Lotto 2PM,"[""9"", ""6"", ""3""]",9-6-3,2026-01-19,14:00,4500,17
2DL-5PM,2D Lotto 5PM,"[""24"", ""09""]",24-09,2026-01-19,17:00,4000,9
3DL-5PM,3D Lotto 5PM,"[""5"", ""3"", ""1""]",5-3-1,2026-01-19,17:00,4500,6
2DL-9PM,2D Lotto 9PM,"[""12"", ""23""]",12-23,2026-01-19,21:00,4000,15
3DL-9PM,3D Lotto 9PM,"[""3"", ""0"", ""4""]",3-0-4,2026-01-19,21:00,4500,3
4DL,4D Lotto,"[""0"", ""5"", ""6"", ""5""]",0-5-6-5,2026-01-19,21:00,906812,31
GL55,Grand Lotto 6/55,"[""28"", ""09"", ""41"", ""22"", ""48"", ""07""]",28-09-41-22-48-07,2026-01-19,21:00,29700000,0
ML45,Megalotto 6/45,"[""03"", ""15"", ""41"", ""10"", ""43"", ""17""]",03-15-41-10-43-17,2026-01-19,21:00,28466081.2,0
2DL-2PM,2D Lotto 2PM,"[""22"", ""13""]",22-13,2026-01-20,14:00,4000,4
3DL-2PM,3D Lotto 2PM,"[""2"", ""8"", ""6""]",2-8-6,2026-01-20,14:00,4500,13
2DL-5PM,2D Lotto 5PM,"[""08"", ""15""]",08-15,2026-01-20,17:00,4000,7
3DL-5PM,3D Lotto 5PM,"[""4"", ""1"", ""1""]",4-1-1,2026-01-20,17:00,4500,4
2DL-9PM,2D Lotto 9PM,"[""18"", ""27""]",18-27,2026-01-20,21:00,4000,17
3DL-9PM,3D Lotto 9PM,"[""1"", ""0"", ""9""]",1-0-9,2026-01-20,21:00,4500,36
6DL,6D Lotto,"[""8"", ""5"", ""0"", ""6"", ""0"", ""6""]",8-5-0-6-0-6,2026-01-20,21:00,1096377.68,0
LOTTO42,Lotto 6/42,"[""05"", ""02"", ""03"", ""14"", ""12"", ""06""]",05-02-03-14-12-06,2026-01-20,21:00,13872684,0
SL49,Superlotto 6/49,"[""05"", ""15"", ""23"", ""02"", ""03"", ""04""]",05-15-23-02-03-04,2026-01-20,21:00,15840000,0
UL58,Ultra Lotto 6/58,"[""54"", ""52"", ""05"", ""22"", ""49"", ""20""]",54-52-05-22-49-20,2026-01-20,21:00,264032272,0
2DL-2PM,2D Lotto 2PM,"[""31"", ""15""]",31-15,2026-01-21,14:00,4000,2
3DL-2PM,3D Lotto 2PM,"[""2"", ""3"", ""1""]",2-3-1,2026-01-21,14:00,4500,24
2DL-5PM,2D Lotto 5PM,"[""19"", ""03""]",19-03,2026-01-21,17:00,4000,3
3DL-5PM,3D Lotto 5PM,"[""8"", ""5"", ""8""]",8-5-8,2026-01-21,17:00,4500,0
2DL-9PM,2D Lotto 9PM,"[""06"", ""15""]",06-15,2026-01-21,21:00,4000,7
3DL-9PM,3D Lotto 9PM,"[""7"", ""3"", ""7""]",7-3-7,2026-01-21,21:00,4500,2
4DL,4D Lotto,"[""8"", ""7"", ""6"", ""1""]",8-7-6-1,2026-01-21,21:00,989689,17
GL55,Grand Lotto 6/55,"[""34"", ""28"", ""48"", ""25"", ""55"", ""03""]",34-28-48-25-55-03,2026-01-21,21:00,33193409.2,0
ML45,Megalotto 6/45,"[""28"", ""12"", ""02"", ""15"", ""23"", ""13""]",28-12-02-15-23-13,2026-01-21,21:00,33350760.4,2
2DL-2PM,2D Lotto 2PM,"[""17"", ""14""]",17-14,2026-01-22,14:00,4000,1
3DL-2PM,3D Lotto 2PM,"[""6"", ""6"", ""6""]",6-6-6,2026-01-22,14:00,4500,8
2DL-5PM,2D Lotto 5PM,"[""01"", ""23""]",01-23,2026-01-22,17:00,4000,33
3DL-5PM,3D Lotto 5PM,"[""1"", ""7"", ""5""]",1-7-5,2026-01-22,17:00,4500,3
2DL-9PM,2D Lotto 9PM,"[""28"", ""29""]",28-29,2026-01-22,21:00,4000,2
3DL-9PM,3D Lotto 9PM,"[""5"", ""3"", ""7""]",5-3-7,2026-01-22,21:00,4500,14
6DL,6D Lotto,"[""2"", ""4"", ""3"", ""2"", ""2"", ""2""]",2-4-3-2-2-2,2026-01-22,21:00,1203941.56,0
LOTTO42,Lotto 6/42,"[""18"", ""24"", ""27"", ""39"", ""40"", ""21""]",18-24-27-39-40-21,2026-01-22,21:00,18289720.8,0
SL49,Superlotto 6/49,"[""10"", ""26"", ""24"", ""36"", ""01"", ""48""]",10-26-24-36-01-48,2026-01-22,21:00,15840000,0
2DL-2PM,2D Lotto 2PM,"[""12"", ""02""]",12-02,2026-01-23,14:00,4000,4
3DL-2PM,3D Lotto 2PM,"[""2"", ""5"", ""0""]",2-5-0,2026-01-23,14:00,4500,8
2DL-5PM,2D Lotto 5PM,"[""24"", ""30""]",24-30,2026-01-23,17:00,4000,2
3DL-5PM,3D Lotto 5PM,"[""0"", ""1"", ""2""]",0-1-2,2026-01-23,17:00,4500,8
2DL-9PM,2D Lotto 9PM,"[""08"", ""13""]",08-13,2026-01-23,21:00,4000,10
3DL-9PM,3D Lotto 9PM,"[""6"", ""5"", ""8""]",6-5-8,2026-01-23,21:00,4500,4
4DL,4D Lotto,"[""0"", ""7"", ""4"", ""1""]",0-7-4-1,2026-01-23,21:00,1057712,8
ML45,Megalotto 6/45,"[""16"", ""01"", ""31"", ""27"", ""04"", ""43""]",16-01-31-27-04-43,2026-01-23,21:00,8910000,0
UL58,Ultra Lotto 6/58,"[""08"", ""33"", ""21"", ""13"", ""19"", ""25""]",08-33-21-13-19-25,2026-01-23,21:00,274658188.4,0
2DL-2PM,2D Lotto 2PM,"[""15"", ""28""]",15-28,2026-01-24,14:00,4000,2
3DL-2PM,3D Lotto 2PM,"[""1"", ""4"", ""2""]",1-4-2,2026-01-24,14:00,4500,34
2DL-5PM,2D Lotto 5PM,"[""08"", ""12""]",08-12,2026-01-24,17:00,4000,11
3DL-5PM,3D Lotto 5PM,"[""1"", ""9"", ""3""]",1-9-3,2026-01-24,17:00,4500,11
2DL-9PM,2D Lotto 9PM,"[""27"", ""26""]",27-26,2026-01-24,21:00,4000,9
3DL-9PM,3D Lotto 9PM,"[""9"", ""5"", ""5""]",9-5-5,2026-01-24,21:00,4500,1
6DL,6D Lotto,"[""4"", ""0"", ""8"", ""1"", ""7"", ""1""]",4-0-8-1-7-1,2026-01-24,21:00,1922653.16,0
GL55,Grand Lotto 6/55,"[""24"", ""19"", ""16"", ""33"", ""36"", ""06""]",24-19-16-33-36-06,2026-01-24,21:00,37485292.6,0
LOTTO42,Lotto 6/42,"[""21"", ""06"", ""41"", ""34"", ""17"", ""28""]",21-06-41-34-17-28,2026-01-24,21:00,22792270,0
2DL-9PM,2D Lotto 9PM,"[""28"", ""04""]",28-04,2026-01-25,21:00,4000,3
3DL-9PM,3D Lotto 9PM,"[""9"", ""0"", ""8""]",9-0-8,2026-01-25,21:00,4500,9
SL49,Superlotto 6/49,"[""42"", ""44"", ""23"", ""03"", ""31"", ""26""]",42-44-23-03-31-26,2026-01-25,21:00,15840000,0
UL58,Ultra Lotto 6/58,"[""39"", ""37"", ""04"", ""11"", ""02"", ""09""]",39-37-04-11-02-09,2026-01-25,21:00,284636402.8,2
2DL-9PM,2D Lotto 9PM,"[""06"", ""01""]",06-01,2026-01-26,21:00,4000,17
3DL-9PM,3D Lotto 9PM,"[""2"", ""8"", ""9""]",2-8-9,2026-01-26,21:00,4500,7
4DL,4D Lotto,"[""5"", ""2"", ""8"", ""6""]",5-2-8-6,2026-01-26,21:00,995131,47
GL55,Grand Lotto 6/55,"[""19"", ""01"", ""37"", ""07"", ""41"", ""51""]",19-01-37-07-41-51,2026-01-26,21:00,41941563.2,0
ML45,Megalotto 6/45,"[""25"", ""22"", ""24"", ""42"", ""04"", ""33""]",25-22-24-42-04-33,2026-01-26,21:00,8910000,0
2DL-9PM,2D Lotto 9PM,"[""22"", ""06""]",22-06,2026-01-27,21:00,4000,16
3DL-9PM,3D Lotto 9PM,"[""1"", ""3"", ""8""]",1-3-8,2026-01-27,21:00,4500,16
6DL,6D Lotto,"[""2"", ""7"", ""1"", ""4"", ""5"", ""5""]",2-7-1-4-5-5,2026-01-27,21:00,1972653,1
LOTTO42,Lotto 6/42,"[""23"", ""34"", ""17"", ""35"", ""01"", ""27""]",23-34-17-35-01-27,2026-01-27,21:00,27507160,0
SL49,Superlotto 6/49,"[""41"", ""23"", ""26"", ""33"", ""10"", ""20""]",41-23-26-33-10-20,2026-01-27,21:00,18196920.2,0
UL58,Ultra Lotto 6/58,"[""25"", ""50"", ""06"", ""46"", ""27"", ""07""]",25-50-06-46-27-07,2026-01-27,21:00,49500000,0
2DL-9PM,2D Lotto 9PM,"[""07"", ""02""]",07-02,2026-01-28,21:00,4000,22
3DL-9PM,3D Lotto 9PM,"[""3"", ""1"", ""0""]",3-1-0,2026-01-28,21:00,4500,54
4DL,4D Lotto,"[""2"", ""0"", ""3"", ""3""]",2-0-3-3,2026-01-28,21:00,981600,40
GL55,Grand Lotto 6/55,"[""13"", ""53"", ""36"", ""11"", ""39"", ""15""]",13-53-36-11-39-15,2026-01-28,21:00,46526553.8,0
ML45,Megalotto 6/45,"[""27"", ""35"", ""09"", ""08"", ""04"", ""03""]",27-35-09-08-04-03,2026-01-28,21:00,11144094.8,0
2DL-9PM,2D Lotto 9PM,"[""04"", ""16""]",04-16,2026-01-29,21:00,4000,8
3DL-9PM,3D Lotto 9PM,"[""2"", ""3"", ""3""]",2-3-3,2026-01-29,21:00,4500,34
6DL,6D Lotto,"[""6"", ""1"", ""5"", ""8"", ""6"", ""6""]",6-1-5-8-6-6,2026-01-29,21:00,161306.76,0
LOTTO42,Lotto 6/42,"[""16"", ""28"", ""08"", ""23"", ""42"", ""20""]",16-28-08-23-42-20,2026-01-29,21:00,32894927.4,1
SL49,Superlotto 6/49,"[""10"", ""34"", ""07"", ""15"", ""05"", ""31""]",10-34-07-15-05-31,2026-01-29,21:00,21827053.8,0
2DL-2PM,2D Lotto 2PM,"[""21"", ""12""]",21-12,2026-01-30,14:00,4000,17
3DL-2PM,3D Lotto 2PM,"[""2"", ""0"", ""9""]",2-0-9,2026-01-30,14:00,4500,3
2DL-9PM,2D Lotto 9PM,"[""01"", ""25""]",01-25,2026-01-30,21:00,4000,9
3DL-9PM,3D Lotto 9PM,"[""6"", ""6"", ""7""]",6-6-7,2026-01-30,21:00,4500,1
4DL,4D Lotto,"[""2"", ""8"", ""8"", ""3""]",2-8-8-3,2026-01-30,21:00,1151628,19
ML45,Megalotto 6/45,"[""04"", ""03"", ""08"", ""42"", ""40"", ""33""]",04-03-08-42-40-33,2026-01-30,21:00,15223148.6,0
UL58,Ultra Lotto 6/58,"[""02"", ""45"", ""43"", ""57"", ""44"", ""49""]",02-45-43-57-44-49,2026-01-30,21:00,49500000,0
2DL-5PM,2D Lotto 5PM,"[""31"", ""24""]",31-24,2026-01-31,17:00,4000,4
2DL-9PM,2D Lotto 9PM,"[""03"", ""28""]",03-28,2026-01-31,21:00,4000,13
3DL-9PM,3D Lotto 9PM,"[""0"", ""1"", ""6""]",0-1-6,2026-01-31,21:00,4500,0
6DL,6D Lotto,"[""4"", ""7"", ""0"", ""4"", ""5"", ""9""]",4-7-0-4-5-9,2026-01-31,21:00,934256.84,0
GL55,Grand Lotto 6/55,"[""54"", ""37"", ""20"", ""15"", ""21"", ""10""]",54-37-20-15-21-10,2026-01-31,21:00,51794060,1
LOTTO42,Lotto 6/42,"[""23"", ""27"", ""16"", ""20"", ""28"", ""21""]",23-27-16-20-28-21,2026-01-31,21:00,5940000,1
2DL-9PM,2D Lotto 9PM,"[""30"", ""19""]",30-19,2026-02-01,21:00,4000,3
3DL-9PM,3D Lotto 9PM,"[""2"", ""4"", ""1""]",2-4-1,2026-02-01,21:00,4500,15
SL49,Superlotto 6/49,"[""08"", ""10"", ""15"", ""25"", ""21"", ""02""]",08-10-15-25-21-02,2026-02-01,21:00,21827053.8,0
UL58,Ultra Lotto 6/58,"[""30"", ""17"", ""20"", ""28"", ""55"", ""23""]",30-17-20-28-55-23,2026-02-01,21:00,49500000,0
2DL-9PM,2D Lotto 9PM,"[""25"", ""14""]",25-14,2026-02-02,21:00,4000,7
3DL-9PM,3D Lotto 9PM,"[""3"", ""9"", ""8""]",3-9-8,2026-02-02,21:00,4500,10
4DL,4D Lotto,"[""4"", ""4"", ""0"", ""1""]",4-4-0-1,2026-02-02,21:00,10000,0
GL55,Grand Lotto 6/55,"[""44"", ""30"", ""17"", ""01"", ""19"", ""50""]",44-30-17-01-19-50,2026-02-02,21:00,45000000,0
ML45,Megalotto 6/45,"[""25"", ""06"", ""21"", ""01"", ""28"", ""10""]",25-06-21-01-28-10,2026-02-02,21:00,15223148.6,0
2DL-9PM,2D Lotto 9PM,"[""04"", ""26""]",04-26,2026-02-03,21:00,4000,15
3DL-9PM,3D Lotto 9PM,"[""6"", ""4"", ""3""]",6-4-3,2026-02-03,21:00,4500,11
6DL,6D Lotto,"[""4"", ""9"", ""4"", ""3"", ""7"", ""0""]",4-9-4-3-7-0,2026-02-03,21:00,934256.84,0
LOTTO42,Lotto 6/42,"[""33"", ""14"", ""10"", ""15"", ""24"", ""12""]",33-14-10-15-24-12,2026-02-03,21:00,6000000,0
SL49,Superlotto 6/49,"[""39"", ""15"", ""02"", ""12"", ""07"", ""18""]",39-15-02-12-07-18,2026-02-03,21:00,29801761.84,0
UL58,Ultra Lotto 6/58,"[""35"", ""55"", ""40"", ""12"", ""13"", ""31""]",35-55-40-12-13-31,2026-02-03,21:00,75000000,0
2DL-9PM,2D Lotto 9PM,"[""09"", ""14""]",09-14,2026-02-04,21:00,4000,15
3DL-9PM,3D Lotto 9PM,"[""6"", ""2"", ""9""]",6-2-9,2026-02-04,21:00,4500,11
4DL,4D Lotto,"[""2"", ""6"", ""3"", ""4""]",2-6-3-4,2026-02-04,21:00,960696,24
GL55,Grand Lotto 6/55,"[""45"", ""49"", ""33"", ""43"", ""38"", ""54""]",45-49-33-43-38-54,2026-02-04,21:00,45000000,0
ML45,Megalotto 6/45,"[""03"", ""12"", ""31"", ""43"", ""22"", ""11""]",03-12-31-43-22-11,2026-02-04,21:00,19623493.37,0
2DL-9PM,2D Lotto 9PM,"[""17"", ""31""]",17-31,2026-02-05,21:00,4000,3
3DL-9PM,3D Lotto 9PM,"[""2"", ""7"", ""1""]",2-7-1,2026-02-05,21:00,4500,13
6DL,6D Lotto,"[""0"", ""3"", ""0"", ""5"", ""8"", ""9""]",0-3-0-5-8-9,2026-02-05,21:00,1800431,1
